LABEL,original_glcm_Id,original_shape2D_MaximumDiameter,original_glcm_ClusterTendency,original_firstorder_Variance,original_glcm_DifferenceVariance,original_firstorder_Maximum,original_glrlm_RunVariance,original_firstorder_Minimum,original_shape2D_Elongation,original_shape2D_Sphericity,original_firstorder_Minimum,original_firstorder_Kurtosis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glcm_MCC,original_glcm_MCC.1,original_ngtdm_Contrast
0,0.4338840338549412,20.8806130178211,3160.3930446315085,988.390132637598,200.79283096023136,130.0,2.929969135802469,0.0,0.772587242094579,0.9165843441967048,0.0,4.012920167651509,0.0476800641167828,0.9671342698715748,0.9671342698715748,2.41462338882182
0,0.2282979524393739,23.194827009486403,2317.7337033515114,1920.3789879650835,101.40293815133228,209.0,0.0496558036650712,2.0,0.6312663445260372,0.8910210693128109,2.0,5.114939001033991,0.0112943393470204,0.9838365714439656,0.9838365714439656,1.7779921440901458
0,0.631255074431471,68.4470598345904,939.2407658156404,941.0187729413948,28.322606217366403,233.0,28.33726543450816,0.0,0.6298122579750132,0.8970003799664917,0.0,10.92179391604545,0.04268886199832,0.9697748541048814,0.9697748541048814,0.129406188353721
0,0.6297182533600363,44.9221548904324,896.2836236411704,771.3889940508383,46.91642773303016,206.0,18.192199926763735,0.0,0.6750523669267452,0.8996980147804968,0.0,16.104315429519907,0.0785929502749627,0.943281364012722,0.943281364012722,0.3076907087723637
0,0.2574981191564108,86.55634003352961,1698.2373282101512,1056.867734118064,36.20855984005803,202.0,0.0738338416790366,5.0,0.812926743762942,0.9188718542518192,5.0,2.8801035725156967,0.0014264689498485,0.929347379781056,0.929347379781056,0.2584687444604001
0,0.5920657250381164,25.632011235952596,1957.985217234541,1208.0515186466744,79.68607655789917,184.0,9.748478207937668,0.0,0.8465338517015188,0.9350924485391912,0.0,7.2274321304561955,0.0749430807018445,0.9581347838307366,0.9581347838307366,0.8481055414652284
0,0.2466500823735957,18.384776310850235,3907.5330156856135,2213.7004958677685,168.53385899814475,201.0,0.1033333333333333,27.0,0.6297512615689945,0.9067447629624228,27.0,2.5693841127178683,0.0253443368095645,0.95921280120192,0.95921280120192,3.667368070614621
0,0.2541747207463634,20.615528128088304,2279.172562786929,1281.3182175712186,90.8957216156784,182.0,0.1514580996635154,3.0,0.4948293255801376,0.8738412398784307,3.0,4.153068494566369,0.0137841331958567,0.9399306919535462,0.9399306919535462,1.5233294915517943
0,0.2332450493422177,24.596747752497688,3856.803273725167,3360.426076405064,201.50862557654156,226.0,0.1306355794270833,0.0,0.9180475218819732,0.942374281373546,0.0,2.504814243396495,0.0398884814382282,0.8667532038569582,0.8667532038569582,1.582637241188503
0,0.3849442366434155,30.610455730027933,2260.32112145868,1012.0471124674368,75.0056268993236,161.0,1.5772854387374025,0.0,0.7925215372891177,0.9329061887302076,0.0,5.955903873618412,0.0820599835727065,0.9484217887630734,0.9484217887630734,0.8726484692142396
0,0.2563930196036499,20.0,1723.624819944598,780.4089243622955,53.51578947368421,185.0,0.068007889546351,30.0,0.6953269992634133,0.9050611282883017,30.0,4.725086749258561,0.020741930033754,0.9999999999919842,0.9999999999919842,1.1760212969718138
0,0.1939387172433626,12.36931687685298,2215.4036897440988,1781.709341451691,204.24082523308869,197.0,0.0252993759487266,4.0,0.6759475827228254,0.9199179162244076,4.0,3.2428337037885373,0.0152462619713974,0.9729936811337356,0.9729936811337356,7.141538339905416
0,0.5676215067574008,36.6742416417845,1525.617757939647,604.1077392338315,34.04188073919212,152.0,8.239579465854806,0.0,0.678962781683421,0.9060062793707756,0.0,10.51848979206146,0.0825815669623346,0.9868020185352716,0.9868020185352716,0.3863214779967311
0,0.3817221005507722,22.47220505424423,3013.228504155125,3695.599019631634,803.9863988919667,229.0,0.5287786960514234,0.0,0.5422922594239363,0.8691161923016039,0.0,6.159522470992432,0.0754487120085398,0.913121751323718,0.913121751323718,9.844771965040737
0,0.2803093963597487,88.32326986700618,1611.841583078202,411.9055092612518,14.597097556013775,126.0,0.0812621061528992,0.0,0.503512545976265,0.870547710103455,0.0,5.037105613072034,0.0084449904823013,0.9745068431191382,0.9745068431191382,0.2669542460288318
0,0.2966164264277563,121.7538500417954,1678.725193093043,1425.6445985816306,52.70464984890853,230.0,0.106040756515328,0.0,0.7146058352360601,0.910884677466572,0.0,3.681551728955256,0.0065550407615833,0.9505940042299594,0.9505940042299594,0.2275075611047236
0,0.1506950778014356,16.55294535724685,1995.9546511117935,2024.3283858324864,131.0883733169598,238.0,0.0240816948635878,12.0,0.8446293718334835,0.942530024136526,12.0,3.8157236462157056,0.0306444303550058,0.935033537479632,0.935033537479632,1.97901428059214
0,0.2459463393223294,14.866068747318506,2199.522535033455,1496.2882132444815,191.7891680343391,221.0,0.1254320987654321,43.0,0.629042885869296,0.8981948542381134,43.0,3.5197844732908257,0.0138737212405139,0.965602152893842,0.965602152893842,6.23066487463552
0,0.1236155930248876,8.94427190999916,2962.3948080043265,2020.69,345.44294213088153,174.0,0.0,2.0,0.8622157963798599,0.9416791188709016,2.0,3.128723418956989,0.0262299500380045,0.961232237899577,0.961232237899577,34.875775181818184
0,0.2356241752667797,23.021728866442675,2890.157851454293,1271.7327684536417,68.11526142659278,162.0,0.0783305921052631,2.0,0.8971601481920891,0.9356104824298956,2.0,3.221586377223753,0.0087709390879295,0.9433854748618444,0.9433854748618444,1.1712577252471812
0,0.1680905708651997,13.601470508735444,3756.6149269875614,1041.469695290859,81.07138994050838,173.0,0.0210428951323852,48.0,0.6566630881147495,0.9175663281879862,48.0,2.181520844350498,0.014884838217993,0.991582282843044,0.991582282843044,3.8298593922479327
0,0.2108311391019151,22.80350850198276,3081.488919667589,1151.908964251176,172.75661742074485,182.0,0.0731245666310601,38.0,0.7002441940556838,0.8970779677421364,38.0,2.782540392035052,0.007592835631733,0.8895664144783846,0.8895664144783846,2.028506777131466
0,0.6574768755534447,33.015148038438355,1043.2754144013008,952.5283918902971,25.97898976451431,229.0,11.967482284586184,0.0,0.9516387765169698,0.9352619071520164,0.0,19.846443547779423,0.089148326059424,0.9898606517663396,0.9898606517663396,0.3939945187129963
0,0.2671289622370161,36.87817782917155,839.8514868099443,312.7010709328659,50.63995200162105,137.0,0.0895035892319624,1.0,0.58973523389504,0.8634665587657965,1.0,7.021172937310861,0.0054860643027815,0.8889686656321764,0.8889686656321764,0.6283990603803526
0,0.3715727619995369,16.55294535724685,1115.4671201814058,762.8223932397768,156.24237843285462,163.0,0.5298046538351049,0.0,0.7736290836216975,0.901159647489544,0.0,12.742883194792118,0.121487060147413,0.9447324114208224,0.9447324114208224,3.594503782745668
0,0.1719972634647401,13.038404810405298,2400.5039635688986,307.65062195781513,147.16141001855289,85.0,0.0579180003048315,6.0,0.7097119312469421,0.9069308564293148,6.0,3.648118651811629,0.0216654809250328,0.9999999999993142,0.9999999999993142,8.109785175246293
0,0.2141318513124389,16.401219466856727,2496.2701262720443,1455.5031555555556,197.06931642602163,201.0,0.0399305555555555,36.0,0.7828998460115909,0.9180409629766128,36.0,4.253912849929157,0.0213354619998786,0.9918308585508026,0.9918308585508026,3.503472084872597
0,0.4103554671633188,78.91767862779544,3828.805232175659,4011.714876772998,31.7856861207228,255.0,1.8134103135550388,0.0,0.8700518512067299,0.9241099572058534,0.0,4.0727758610846525,0.034369376018359,0.9770770050939632,0.9770770050939632,0.3166896644444653
0,0.196481909602212,13.892443989449804,2978.074239900042,2338.1296694214884,361.67690545606,208.0,0.0453514739229024,24.0,0.8610548035113039,0.9240841424601344,24.0,2.705538568019742,0.015910861457279,0.9190869128503528,0.9190869128503528,9.250843374522926
0,0.2429470535250013,16.55294535724685,2309.831947593852,1381.8248267170757,91.16906021667926,192.0,0.1496598639455782,14.0,0.7060359040858901,0.9193714273850474,14.0,4.413928825944171,0.0135422840688447,0.999999999997534,0.999999999997534,2.3318864854110464
0,0.3383819322449364,61.46543744251724,1140.0662832571888,1083.430656101817,27.455513056068973,233.0,0.1261556801794584,0.0,0.7586716662098073,0.9288985061247366,0.0,7.928407036100235,0.0371337596769312,0.9379967379098436,0.9379967379098436,0.2210669595076618
0,0.1954541444653466,21.470910553583888,2343.1989466350183,1140.750426484424,188.5675653334278,150.0,0.0452120222368877,0.0,0.9266511134408664,0.9472822044481222,0.0,4.022278265307222,0.0232225482671973,0.8944732510515788,0.8944732510515788,1.7524056401131547
0,0.5312511313611992,36.24913792078372,1981.4695459994837,864.6527673469386,59.56742005921458,158.0,7.089609897740185,0.0,0.7181859617898579,0.9206143814192866,0.0,7.783350120005035,0.0882216063115475,0.970481621269376,0.970481621269376,0.5342225219052451
0,0.3887348877363199,72.44308110509934,1146.1966329086763,849.9537349641561,18.419474084405863,213.0,0.2052340672281968,1.0,0.5520992331447824,0.8720214810137222,1.0,15.986107435603689,0.009123650985576,0.9668871962955792,0.9668871962955792,0.1217048686919347
0,0.1986534713961608,15.620499351813308,1162.9159545898438,672.3055178310951,109.51947021484376,188.0,0.035413062283737,24.0,0.8653658294294548,0.9343611486529838,24.0,4.942082585662985,0.0095384781032283,0.933821191944185,0.933821191944185,1.8610525714074
0,0.201743531429573,16.64331697709324,2062.8537455410237,1393.4499278961705,152.94763376932224,214.0,0.0446836686744414,36.0,0.8642136956636034,0.9354847320969388,36.0,4.21646143285319,0.027407471037231,0.9384934559846424,0.9384934559846424,2.9835294609667677
0,0.2217733664045571,16.401219466856727,2454.6398013138914,1511.5989193256048,173.04342252844094,198.0,0.0582539253886809,25.0,0.8879021584288055,0.9452180990227012,25.0,4.060510163050469,0.0082646798755113,0.9514736185497666,0.9514736185497666,2.749366689054489
0,0.262177919778418,19.4164878389476,2997.232776238068,1800.9038552172683,129.33232552280168,180.0,0.0828376415120199,0.0,0.7509824856619619,0.9163545166727156,0.0,4.3188586992617015,0.0665333235670899,0.999999999994448,0.999999999994448,2.833111631190126
0,0.2013223574457719,11.704699910719626,2872.447238658777,1438.4420196280992,162.9534845496384,200.0,0.0453514739229024,42.0,0.9022427253117984,0.9325922367964028,42.0,3.5457311008092605,0.0163853705635618,0.9999999999986492,0.9999999999986492,7.570536361144759
0,0.2030098831150851,64.19501538281614,2139.122236196195,1302.9843914583937,81.53612722625664,183.0,0.0507015306122448,0.0,0.0958051148229842,0.6432332016249274,0.0,4.173736634895082,0.0175206523653133,0.9999999999945278,0.9999999999945278,1.6388904116445762
0,0.2864409284817868,89.05054744357274,1480.4646150588612,1352.2145775670656,33.09648353172817,239.0,0.0850044954168676,0.0,0.4563210795897238,0.8220777691866745,0.0,3.102418085976405,0.0031933401089562,0.9452147031211672,0.9452147031211672,0.2612786302993329
0,0.1800245323749996,15.297058540778355,1965.7424,1200.7139129702884,198.8556,206.0,0.02750088999644,39.0,0.6054702192908538,0.9143282100868508,39.0,4.180728068776847,0.0146080739544252,0.9486949321462034,0.9486949321462034,4.258213484793148
0,0.2317664111089002,17.4928556845359,1405.7351037125118,729.8960835362951,117.30704188135816,159.0,0.0639181049280609,3.0,0.8972452188534681,0.9503392513288158,3.0,7.074551002400559,0.0084243146485889,0.9548213029989988,0.9548213029989988,1.7492937518222764
0,0.2145940500519393,16.401219466856727,2261.0455807595367,1063.6555378139062,83.23858345080951,209.0,0.0546655591155413,43.0,0.8710002111907739,0.9312554690935068,43.0,4.070470347900643,0.0264438534826243,0.9694922962737482,0.9694922962737482,1.8161513670556004
0,0.2625923491819232,38.63935817272331,1327.4251030815972,494.0091230568411,64.86045328776041,143.0,0.0526658307010999,7.0,0.7151722287280871,0.9174394114654416,7.0,6.819102631165389,0.0071116697526183,0.9349017638649384,0.9349017638649384,0.4607058513056148
0,0.2604319781525663,13.92838827718412,1696.164705882353,711.2649388863738,77.79737024221453,155.0,0.0969745012551195,7.0,0.6576173033266804,0.9126985679687866,7.0,6.773049800873748,0.0144862608410301,0.9999999999986636,0.9999999999986636,3.058229183718696
0,0.2291714466616736,25.632011235952596,2909.944571047578,2406.960557926064,90.93142533013562,254.0,0.0448108803962225,36.0,0.6941909909767018,0.9134611154605272,36.0,4.076719506879201,0.0212618043817469,0.9646215038884876,0.9646215038884876,1.1237171484032005
0,0.4127550045887997,42.72001872658765,870.2254884495319,575.2902984375002,23.762121123829345,198.0,0.4821454492669472,0.0,0.568097295800549,0.8896302525557599,0.0,25.75026969152265,0.0670734157814428,0.9885556467434312,0.9885556467434312,0.3649134129479287
0,0.1584224073813793,12.649110640673518,2020.79250120173,946.291193181818,215.3549110719436,177.0,0.0227149810708491,34.0,0.7218865388669473,0.9325922367964026,34.0,3.93663270551226,0.0408057082716694,0.965306809588852,0.965306809588852,5.570801821037194
0,0.3855928700130497,26.570660511172846,3503.6841814595664,1843.3336644854253,155.19484549638395,176.0,2.673097265424535,0.0,0.7439439725568583,0.9302635071887564,0.0,4.201881251094859,0.055752241842478,0.9069952485378572,0.9069952485378572,1.735492264517211
0,0.7599643161039593,102.48902380255166,1007.591165456358,672.1061195598969,60.69818692629495,182.0,60.20632653061226,0.0,0.2716556380324779,0.6601003596997349,0.0,14.475076217819488,0.0398358868800279,0.9452541758375828,0.9452541758375828,0.1965099855719249
0,0.4241078882688406,55.36244214266564,1519.8012401553387,1200.8662290433922,22.39451340911485,216.0,1.3870862710971403,0.0,0.6915722206615402,0.9202320175367664,0.0,5.128972313728837,0.0537706963746841,0.9629664575974032,0.9629664575974032,0.2640847565817342
0,0.2533239289950425,37.8021163428716,2886.3918625048063,1828.5162922914928,63.31790056708958,192.0,0.0710254420198706,1.0,0.7818238090465505,0.9409476087273632,1.0,3.2412235856734446,0.012425720533923,0.9379715333856402,0.9379715333856402,0.6220074244365207
0,0.2167695117459541,22.47220505424423,4489.309989035945,3585.2720166663794,122.043640848931,255.0,0.0537665435518621,34.0,0.6330344454628607,0.9156088766608222,34.0,2.0247534019698152,0.007645871875985,0.9425031625235228,0.9425031625235228,1.8654692567901272
0,0.3078173656480301,18.027756377319943,1794.7436547291095,430.19502697181525,136.9902662993572,116.0,0.2220078066751458,2.0,0.707943019173574,0.9239699741305784,2.0,5.920736245552044,0.0092909585513533,0.9795878058810276,0.9795878058810276,2.1147367998225644
0,0.3386110364730945,43.65775990588615,1390.8331227464178,1045.117070772968,18.58229339871016,215.0,0.3305028569794991,0.0,0.8828246682126606,0.9167208458108864,0.0,6.013763516866478,0.0386823592620826,0.9999999998069304,0.9999999998069304,0.3143122576873591
0,0.1985965595984803,12.529964086141668,4084.263822222223,1798.2755116852954,75.09973333333335,226.0,0.03609375,63.0,0.7224162601906141,0.9180850537148396,63.0,2.2633656458850155,0.031094353802807,0.9718457803671952,0.9718457803671952,5.973213491641289
0,0.4478228345167324,72.62231062146122,2800.933235284618,2931.2344199881027,29.518052288531297,255.0,2.2608754278938634,0.0,0.8351984876936167,0.8810671384685461,0.0,7.052505163903506,0.0424875972606082,0.9765986436249912,0.9765986436249912,0.217711268067912
0,0.2541968310508472,27.202941017470888,1678.8285147480422,1462.308585030357,40.2640282087798,223.0,0.0758578650197956,1.0,0.7651898837977165,0.925376043454606,1.0,6.067435942702109,0.0128673081429317,0.975847535068622,0.975847535068622,0.7218051150079079
0,0.4059835700463534,51.42956348249516,534.9822198670684,364.7409792704816,50.58636103498918,183.0,0.2480486303477993,0.0,0.857268751866312,0.7352496208009869,0.0,21.622442798356943,0.0723462963504434,0.8962350512110918,0.8962350512110918,0.244203435097637
0,0.2156630673028985,20.248456731316587,3390.945534026464,1918.946214202619,115.94458884688092,183.0,0.0400788954635108,4.0,0.6913029576231696,0.9131285832377766,4.0,2.455314975762151,0.0178998282899599,0.9728693428193864,0.9728693428193864,1.8123894096575384
0,0.2809922969546488,14.7648230602334,2420.39282637638,267.4307148614297,197.69472942282087,71.0,0.5338648834019204,1.0,0.7878081002922592,0.922643088077981,1.0,5.0681965566278135,0.0861925089812701,0.9999999999943294,0.9999999999943294,10.736691297590616
0,0.4056641477667794,100.24470060806208,2304.623829856868,2038.769892405596,6.421909511760719,238.0,0.1985340277123197,0.0,0.2782714969396062,0.7418148817626014,0.0,5.611959931965241,0.0067499686513424,0.9910304200550276,0.9910304200550276,0.1500411780201264
0,0.1413268229998502,14.422205101855956,3047.880529300567,977.26562106324,91.3273345935728,187.0,0.0158688865764828,54.0,0.8138789321852717,0.9423457028419174,54.0,2.7934978292079027,0.0122541473285138,0.9721126293686642,0.9721126293686642,2.8612585779819337
0,0.2489903923539384,44.384682042344295,1739.783178789485,886.7919662012118,76.81759451578634,167.0,0.0805052405267401,0.0,0.8978373308522162,0.9411884970059204,0.0,4.96078121222531,0.0088483253099725,0.9308355385706266,0.9308355385706266,0.4963393882695091
0,0.2102468745605097,25.495097567963924,4098.245821409989,3681.1915562014647,108.1390316077003,237.0,0.0267995535991071,1.0,0.5271853810560143,0.8819917273998344,1.0,1.861121275985192,0.0075014980503205,0.940903351645796,0.940903351645796,1.2995092822631442
0,0.7751283648141041,117.72000679578642,1251.190403985003,69.24990323759162,14.25612155007564,59.0,203.1144549763033,0.0,0.7057438442713396,0.9217305263492924,0.0,7.377604057500418,0.0285044777509459,0.9767804988186056,0.9767804988186056,0.3964271428100131
0,0.2377863830211072,19.6468827043885,1526.763663288444,1084.4685788470122,95.22902494331063,186.0,0.0381562212183676,1.0,0.5150560500130362,0.8801623114839081,1.0,5.53341862598354,0.0123087665149817,0.9999999999968012,0.9999999999968012,1.6894767347531645
0,0.1670863323136395,12.529964086141668,2526.946675900277,323.70602076124567,112.23268698060944,86.0,0.0235157497459718,5.0,0.777301464453911,0.9227625461976005,5.0,3.750868078410108,0.0152193946333289,0.9999999999991024,0.9999999999991024,9.10626908719112
0,0.6422919743971551,55.326304774492215,433.5869346530175,171.52495188795157,83.00052100592168,118.0,17.72701972242513,0.0,0.6016113165151689,0.8874618062735362,0.0,24.71432496550883,0.0618362535420815,0.9190272140967716,0.9190272140967716,0.2680388469504678
0,0.2433268451611044,26.30589287593181,2739.942835663375,1100.516152066116,61.19472596105191,159.0,0.0435455189463488,8.0,0.471692929432309,0.8662692190324435,8.0,3.9496274784152727,0.0115886267314125,0.9576141828296166,0.9576141828296166,1.0929943830167212
0,0.2854462849945667,28.861739379323623,2004.8798383864555,1008.7440236686388,58.92763421575732,179.0,0.1002866349765885,11.0,0.8019458488625485,0.9249286971894508,11.0,5.695059689807084,0.0075968364250878,0.9324436036251952,0.9324436036251952,0.787169437169133
0,0.5864404856779417,15.652475842498529,1750.2664867599933,503.5822975386017,254.3015685613088,108.0,4.905952919873245,0.0,0.9431624677075892,0.9350250565280936,0.0,6.3499601381748505,0.1142366963381667,0.9999999999956116,0.9999999999956116,7.6302334589388785
0,0.1913191432991134,27.85677655436824,2725.093287114077,1436.4420324529567,117.90991567290943,193.0,0.0433032203209692,18.0,0.9055466805698515,0.9267784904178642,18.0,2.2474896236132893,0.0037896420480416,0.8858181265917607,0.8858181265917607,1.088769179359771
0,0.7002530995159728,119.85407794480751,1230.0222765226367,485.82165903348937,12.980884572549904,158.0,47.05370342866452,0.0,0.5183867091768936,0.5281080358076579,0.0,10.78291010415357,0.0487261339152802,0.976480400014062,0.976480400014062,0.0723036104836973
0,0.1921765385547891,53.150729063673246,2045.60907490911,957.1798491570272,82.72297375419124,195.0,0.0380683386088791,34.0,0.2877089195357261,0.6795322802320984,34.0,3.502811774582949,0.0029706341567867,0.8978730060168392,0.8978730060168392,0.6679733636536274
